a_o,mes,departamento,ciudad,paisoeeresidencia,cant_extranjeros_no_residentes,codigo_pais_alpha3,codigo_pais_numerico
2025,Ene,Atlantico,Barranquilla,Taiwán,2,TWN,158
2025,Ene,Bogota D.C.,Bogotá D.C.,Taiwán,53,TWN,158
2025,Ene,Bolivar,Cartagena,Taiwán,5,TWN,158
2025,Ene,Norte de Santander,Cúcuta,Taiwán,1,TWN,158
2025,Ene,Norte de Santander,Villa del Rosario,Taiwán,3,TWN,158
2025,Ene,Santander,Girón,Taiwán,1,TWN,158
2025,Ene,Valle del Cauca,Buenaventura,Taiwán,21,TWN,158
2025,Ene,Valle del Cauca,Cali,Taiwán,4,TWN,158
2025,Ene,Valle del Cauca,El Cerrito,Taiwán,1,TWN,158
2025,Ene,Bogota D.C.,Bogotá D.C.,Tanzania,1,TZA,834
2025,Ene,Bolivar,Cartagena,Tanzania,8,TZA,834
2025,Ene,Santander,Barbosa,Tanzania,1,TZA,834
2025,Ene,Antioquia,Marinilla,Trinidad y Tobago,1,TTO,780
2025,Ene,Antioquia,Medellín,Trinidad y Tobago,31,TTO,780
2025,Ene,Antioquia,Rionegro,Trinidad y Tobago,1,TTO,780
2025,Ene,Atlantico,Barranquilla,Trinidad y Tobago,3,TTO,780
2025,Ene,Bogota D.C.,Bogotá D.C.,Trinidad y Tobago,42,TTO,780
2025,Ene,Bolivar,Achí,Trinidad y Tobago,1,TTO,780
2025,Ene,Bolivar,Cartagena,Trinidad y Tobago,95,TTO,780
2025,Ene,Caldas,Manizales,Trinidad y Tobago,4,TTO,780
2025,Ene,Cesar,Valledupar,Trinidad y Tobago,1,TTO,780
2025,Ene,Cundinamarca,La Calera,Trinidad y Tobago,1,TTO,780
2025,Ene,Cundinamarca,Zipaquirá,Trinidad y Tobago,1,TTO,780
2025,Ene,Magdalena,Algarrobo,Trinidad y Tobago,1,TTO,780
2025,Ene,Magdalena,Santa Marta,Trinidad y Tobago,8,TTO,780
2025,Ene,Meta,Villavicencio,Trinidad y Tobago,1,TTO,780
2025,Ene,Norte de Santander,Cúcuta,Trinidad y Tobago,5,TTO,780
2025,Ene,Quindio,Armenia,Trinidad y Tobago,2,TTO,780
2025,Ene,Risaralda,Pereira,Trinidad y Tobago,7,TTO,780
2025,Ene,San Andres y Providencia,San Andrés,Trinidad y Tobago,2,TTO,780
2025,Ene,Santander,Curití,Trinidad y Tobago,1,TTO,780
2025,Ene,Valle del Cauca,Cali,Trinidad y Tobago,12,TTO,780
2025,Ene,Valle del Cauca,El Cerrito,Trinidad y Tobago,1,TTO,780
2025,Ene,Valle del Cauca,Roldanillo,Trinidad y Tobago,1,TTO,780
2025,Ene,Antioquia,Medellín,Túnez,1,TUN,788
2025,Ene,Atlantico,Barranquilla,Túnez,1,TUN,788
2025,Ene,Bogota D.C.,Bogotá D.C.,Túnez,10,TUN,788
2025,Ene,Bolivar,Cartagena,Túnez,2,TUN,788
2025,Ene,Bogota D.C.,Bogotá D.C.,Turkmenistán,1,TKM,795
2025,Ene,Antioquia,Abejorral,Turquía,3,TUR,792
2025,Ene,Antioquia,Medellín,Turquía,134,TUR,792
2025,Ene,Antioquia,Rionegro,Turquía,1,TUR,792
2025,Ene,Antioquia,Sabaneta,Turquía,1,TUR,792
2025,Ene,Atlantico,Barranquilla,Turquía,7,TUR,792
2025,Ene,Bogota D.C.,Bogotá D.C.,Turquía,818,TUR,792
2025,Ene,Bolivar,Achí,Turquía,1,TUR,792
2025,Ene,Bolivar,Cartagena,Turquía,74,TUR,792
2025,Ene,Cundinamarca,Cajicá,Turquía,3,TUR,792
2025,Ene,Cundinamarca,Gachetá,Turquía,1,TUR,792
2025,Ene,Cundinamarca,Mosquera,Turquía,2,TUR,792
2025,Ene,Magdalena,Santa Marta,Turquía,25,TUR,792
2025,Ene,Nariño,Pasto,Turquía,2,TUR,792
2025,Ene,Norte de Santander,Cúcuta,Turquía,1,TUR,792
2025,Ene,Putumayo,Orito,Turquía,1,TUR,792
2025,Ene,Risaralda,Pereira,Turquía,3,TUR,792
2025,Ene,Risaralda,Santa Rosa de Cabal,Turquía,1,TUR,792
2025,Ene,San Andres y Providencia,San Andrés,Turquía,1,TUR,792
2025,Ene,Valle del Cauca,Buenaventura,Turquía,5,TUR,792
2025,Ene,Valle del Cauca,Cali,Turquía,10,TUR,792
2025,Ene,Valle del Cauca,Roldanillo,Turquía,3,TUR,792
2025,Ene,Bogota D.C.,Bogotá D.C.,Tuvalu,1,TUV,798
2025,Ene,Antioquia,Medellín,Ucrania,27,UKR,804
2025,Ene,Atlantico,Barranquilla,Ucrania,15,UKR,804
2025,Ene,Bogota D.C.,Bogotá D.C.,Ucrania,125,UKR,804
2025,Ene,Bolivar,Cartagena,Ucrania,96,UKR,804
2025,Ene,Boyaca,Villa de Leyva,Ucrania,2,UKR,804
2025,Ene,Cundinamarca,Tocancipá,Ucrania,1,UKR,804
2025,Ene,Huila,Gigante,Ucrania,1,UKR,804
2025,Ene,Magdalena,Santa Marta,Ucrania,37,UKR,804
2025,Ene,Meta,Villavicencio,Ucrania,1,UKR,804
2025,Ene,Putumayo,Mocoa,Ucrania,1,UKR,804
2025,Ene,Quindio,Salento,Ucrania,2,UKR,804
2025,Ene,Santander,Barbosa,Ucrania,5,UKR,804
2025,Ene,Santander,Bucaramanga,Ucrania,2,UKR,804
2025,Ene,Santander,Floridablanca,Ucrania,1,UKR,804
2025,Ene,Valle del Cauca,Alcalá,Ucrania,1,UKR,804
2025,Ene,Valle del Cauca,Buenaventura,Ucrania,155,UKR,804
2025,Ene,Valle del Cauca,Cali,Ucrania,15,UKR,804
2025,Ene,Valle del Cauca,Cartago,Ucrania,1,UKR,804
2025,Ene,Valle del Cauca,Jamundí,Ucrania,1,UKR,804
2025,Ene,Valle del Cauca,Palmira,Ucrania,6,UKR,804
2025,Ene,Valle del Cauca,Roldanillo,Ucrania,7,UKR,804
2025,Ene,Bogota D.C.,Bogotá D.C.,Uganda,2,UGA,800
2025,Ene,Valle del Cauca,Cali,Uganda,1,UGA,800
2025,Ene,Antioquia,Envigado,Uruguay,4,URY,858
2025,Ene,Antioquia,La Ceja,Uruguay,1,URY,858
2025,Ene,Antioquia,La Estrella,Uruguay,1,URY,858
2025,Ene,Antioquia,Medellín,Uruguay,228,URY,858
2025,Ene,Antioquia,Puerto Triunfo,Uruguay,1,URY,858
2025,Ene,Antioquia,Rionegro,Uruguay,4,URY,858
2025,Ene,Antioquia,Sabaneta,Uruguay,3,URY,858
2025,Ene,Antioquia,San Jerónimo,Uruguay,1,URY,858
2025,Ene,Antioquia,Santa Bárbara,Uruguay,1,URY,858
2025,Ene,Arauca,Arauca,Uruguay,1,URY,858
2025,Ene,Atlantico,Barranquilla,Uruguay,24,URY,858
2025,Ene,Atlantico,Puerto Colombia,Uruguay,2,URY,858
2025,Ene,Atlantico,Soledad,Uruguay,1,URY,858
2025,Ene,Bogota D.C.,Bogotá D.C.,Uruguay,561,URY,858
2025,Ene,Bolivar,Achí,Uruguay,1,URY,858
2025,Ene,Bolivar,Calamar,Uruguay,1,URY,858
2025,Ene,Bolivar,Cartagena,Uruguay,488,URY,858
2025,Ene,Boyaca,Cerinza,Uruguay,3,URY,858
2025,Ene,Boyaca,El Cocuy,Uruguay,1,URY,858
2025,Ene,Boyaca,Tunja,Uruguay,1,URY,858
2025,Ene,Caldas,Manizales,Uruguay,6,URY,858
2025,Ene,Casanare,Villanueva,Uruguay,13,URY,858
2025,Ene,Casanare,Yopal,Uruguay,2,URY,858
2025,Ene,Cesar,Valledupar,Uruguay,1,URY,858
2025,Ene,Choco,Quibdó,Uruguay,1,URY,858
2025,Ene,Cordoba,Sahagún,Uruguay,1,URY,858
2025,Ene,Cundinamarca,Chía,Uruguay,2,URY,858
2025,Ene,Cundinamarca,Funza,Uruguay,1,URY,858
2025,Ene,Cundinamarca,Fusagasugá,Uruguay,1,URY,858
2025,Ene,Cundinamarca,Mosquera,Uruguay,1,URY,858
2025,Ene,Cundinamarca,Ricaurte,Uruguay,1,URY,858
2025,Ene,Cundinamarca,Sesquilé,Uruguay,1,URY,858
2025,Ene,Cundinamarca,Sopó,Uruguay,1,URY,858
2025,Ene,Cundinamarca,Ubaque,Uruguay,1,URY,858
2025,Ene,Cundinamarca,Zipaquirá,Uruguay,1,URY,858
2025,Ene,La Guajira,Albania,Uruguay,1,URY,858
2025,Ene,La Guajira,Riohacha,Uruguay,3,URY,858
2025,Ene,Magdalena,Santa Ana,Uruguay,1,URY,858
2025,Ene,Magdalena,Santa Marta,Uruguay,73,URY,858
2025,Ene,Meta,Villavicencio,Uruguay,3,URY,858
2025,Ene,Nariño,Pasto,Uruguay,5,URY,858
2025,Ene,Norte de Santander,Abrego,Uruguay,2,URY,858
2025,Ene,Norte de Santander,Cúcuta,Uruguay,35,URY,858
2025,Ene,Norte de Santander,Cucutilla,Uruguay,1,URY,858
2025,Ene,Putumayo,Orito,Uruguay,1,URY,858
2025,Ene,Putumayo,Puerto Asís,Uruguay,1,URY,858
2025,Ene,Quindio,Armenia,Uruguay,15,URY,858
2025,Ene,Quindio,Salento,Uruguay,7,URY,858
2025,Ene,Risaralda,Dosquebradas,Uruguay,1,URY,858
2025,Ene,Risaralda,Pereira,Uruguay,12,URY,858
2025,Ene,Risaralda,Quinchía,Uruguay,2,URY,858
2025,Ene,San Andres y Providencia,Providencia,Uruguay,4,URY,858
2025,Ene,San Andres y Providencia,San Andrés,Uruguay,174,URY,858
2025,Ene,Santander,Bucaramanga,Uruguay,10,URY,858
2025,Ene,Santander,San Gil,Uruguay,1,URY,858
2025,Ene,Sucre,Buenavista,Uruguay,1,URY,858
2025,Ene,Tolima,Ibagué,Uruguay,3,URY,858
2025,Ene,Valle del Cauca,Alcalá,Uruguay,1,URY,858
2025,Ene,Valle del Cauca,Caicedonia,Uruguay,1,URY,858
2025,Ene,Valle del Cauca,Cali,Uruguay,61,URY,858
2025,Ene,Valle del Cauca,Palmira,Uruguay,7,URY,858
2025,Ene,Valle del Cauca,Roldanillo,Uruguay,1,URY,858
2025,Ene,Valle del Cauca,Tuluá,Uruguay,1,URY,858
2025,Ene,Bogota D.C.,Bogotá D.C.,Uzbekistán,9,UZB,860
2025,Ene,Bolivar,Cartagena,Uzbekistán,1,UZB,860
2025,Ene,Cesar,Valledupar,Uzbekistán,1,UZB,860
2025,Ene,Atlantico,Barranquilla,Vanuatu,1,VUT,548
2025,Ene,Bogota D.C.,Bogotá D.C.,Vanuatu,4,VUT,548
2025,Ene,La Guajira,Maicao,Vanuatu,3,VUT,548
2025,Ene,Norte de Santander,Cúcuta,Vanuatu,1,VUT,548
2025,Ene,Amazonas,Leticia,Venezuela,4,VEN,862
2025,Ene,Antioquia,Abejorral,Venezuela,15,VEN,862
2025,Ene,Antioquia,Abriaqui,Venezuela,1,VEN,862
2025,Ene,Antioquia,Apartadó,Venezuela,2,VEN,862
2025,Ene,Antioquia,Arboletes,Venezuela,1,VEN,862
2025,Ene,Antioquia,Armenia,Venezuela,1,VEN,862
2025,Ene,Antioquia,Bello,Venezuela,46,VEN,862
2025,Ene,Antioquia,Caldas,Venezuela,6,VEN,862
2025,Ene,Antioquia,Caucasia,Venezuela,1,VEN,862
2025,Ene,Antioquia,Copacabana,Venezuela,2,VEN,862
2025,Ene,Antioquia,El Carmen de Viboral,Venezuela,2,VEN,862
2025,Ene,Antioquia,El Santuario,Venezuela,12,VEN,862
2025,Ene,Antioquia,Entrerrios,Venezuela,1,VEN,862
2025,Ene,Antioquia,Envigado,Venezuela,39,VEN,862
2025,Ene,Antioquia,Girardota,Venezuela,6,VEN,862
2025,Ene,Antioquia,Guarne,Venezuela,3,VEN,862
2025,Ene,Antioquia,Guatape,Venezuela,10,VEN,862
2025,Ene,Antioquia,Itagui,Venezuela,34,VEN,862
2025,Ene,Antioquia,Jardín,Venezuela,1,VEN,862
2025,Ene,Antioquia,La Ceja,Venezuela,10,VEN,862
2025,Ene,Antioquia,La Estrella,Venezuela,4,VEN,862
2025,Ene,Antioquia,La Unión,Venezuela,4,VEN,862
2025,Ene,Antioquia,Marinilla,Venezuela,6,VEN,862
2025,Ene,Antioquia,Medellín,Venezuela,2540,VEN,862
2025,Ene,Antioquia,Necoclí,Venezuela,1,VEN,862
2025,Ene,Antioquia,Puerto Triunfo,Venezuela,2,VEN,862
2025,Ene,Antioquia,Remedios,Venezuela,3,VEN,862
2025,Ene,Antioquia,Retiro,Venezuela,2,VEN,862
2025,Ene,Antioquia,Rionegro,Venezuela,72,VEN,862
2025,Ene,Antioquia,Sabanalarga,Venezuela,1,VEN,862
2025,Ene,Antioquia,Sabaneta,Venezuela,48,VEN,862
2025,Ene,Antioquia,San Jerónimo,Venezuela,1,VEN,862
2025,Ene,Antioquia,San Pedro de Los Milagros,Venezuela,2,VEN,862
2025,Ene,Antioquia,Santafé de Antioquia,Venezuela,3,VEN,862
2025,Ene,Antioquia,Segovia,Venezuela,1,VEN,862
2025,Ene,Antioquia,Sonson,Venezuela,1,VEN,862
2025,Ene,Antioquia,Turbo,Venezuela,1,VEN,862
2025,Ene,Arauca,Arauca,Venezuela,45,VEN,862
2025,Ene,Arauca,Saravena,Venezuela,3,VEN,862
2025,Ene,Arauca,Tame,Venezuela,1,VEN,862
2025,Ene,Atlantico,Baranoa,Venezuela,6,VEN,862
2025,Ene,Atlantico,Barranquilla,Venezuela,704,VEN,862
2025,Ene,Atlantico,Malambo,Venezuela,4,VEN,862
2025,Ene,Atlantico,Manatí,Venezuela,1,VEN,862
2025,Ene,Atlantico,Ponedera,Venezuela,1,VEN,862
2025,Ene,Atlantico,Puerto Colombia,Venezuela,1,VEN,862
2025,Ene,Atlantico,Sabanagrande,Venezuela,1,VEN,862
2025,Ene,Atlantico,Sabanalarga,Venezuela,1,VEN,862
2025,Ene,Atlantico,Soledad,Venezuela,21,VEN,862
2025,Ene,Atlantico,Suan,Venezuela,1,VEN,862
2025,Ene,Bogota D.C.,Bogotá D.C.,Venezuela,8257,VEN,862
2025,Ene,Bolivar,Cartagena,Venezuela,867,VEN,862
2025,Ene,Bolivar,Magangué,Venezuela,1,VEN,862
2025,Ene,Bolivar,Santa Rosa,Venezuela,1,VEN,862
2025,Ene,Bolivar,Santa Rosa del Sur,Venezuela,1,VEN,862
2025,Ene,Bolivar,Turbaco,Venezuela,3,VEN,862
2025,Ene,Boyaca,Boyacá,Venezuela,1,VEN,862
2025,Ene,Boyaca,Chiquinquirá,Venezuela,2,VEN,862
2025,Ene,Boyaca,Chiscas,Venezuela,2,VEN,862
2025,Ene,Boyaca,Duitama,Venezuela,8,VEN,862
2025,Ene,Boyaca,Miraflores,Venezuela,1,VEN,862
2025,Ene,Boyaca,Paipa,Venezuela,4,VEN,862
2025,Ene,Boyaca,Paz de Río,Venezuela,1,VEN,862
2025,Ene,Boyaca,Samacá,Venezuela,1,VEN,862
2025,Ene,Boyaca,San Luis de Gaceno,Venezuela,2,VEN,862
2025,Ene,Boyaca,Socotá,Venezuela,1,VEN,862
2025,Ene,Boyaca,Sogamoso,Venezuela,4,VEN,862
2025,Ene,Boyaca,Tunja,Venezuela,10,VEN,862
2025,Ene,Boyaca,Villa de Leyva,Venezuela,3,VEN,862
2025,Ene,Caldas,Aguadas,Venezuela,2,VEN,862
2025,Ene,Caldas,Chinchiná,Venezuela,3,VEN,862
2025,Ene,Caldas,Manizales,Venezuela,34,VEN,862
2025,Ene,Caldas,Manzanares,Venezuela,5,VEN,862
2025,Ene,Caldas,Salamina,Venezuela,1,VEN,862
2025,Ene,Caqueta,Florencia,Venezuela,1,VEN,862
2025,Ene,Casanare,Aguazul,Venezuela,8,VEN,862
2025,Ene,Casanare,Monterrey,Venezuela,1,VEN,862
2025,Ene,Casanare,Orocué,Venezuela,2,VEN,862
2025,Ene,Casanare,Paz de Ariporo,Venezuela,4,VEN,862
2025,Ene,Casanare,Sácama,Venezuela,1,VEN,862
2025,Ene,Casanare,Tauramena,Venezuela,1,VEN,862
2025,Ene,Casanare,Yopal,Venezuela,21,VEN,862
2025,Ene,Cauca,Buenos Aires,Venezuela,1,VEN,862
2025,Ene,Cauca,Caldono,Venezuela,1,VEN,862
2025,Ene,Cauca,Corinto,Venezuela,2,VEN,862
2025,Ene,Cauca,Padilla,Venezuela,1,VEN,862
2025,Ene,Cauca,Popayán,Venezuela,9,VEN,862
2025,Ene,Cauca,Puerto Tejada,Venezuela,2,VEN,862
2025,Ene,Cauca,Villa Rica,Venezuela,2,VEN,862
2025,Ene,Cesar,Aguachica,Venezuela,1,VEN,862
2025,Ene,Cesar,Agustín Codazzi,Venezuela,1,VEN,862
2025,Ene,Cesar,Bosconia,Venezuela,3,VEN,862
2025,Ene,Cesar,Chimichagua,Venezuela,3,VEN,862
2025,Ene,Cesar,El Paso,Venezuela,1,VEN,862
2025,Ene,Cesar,La Paz,Venezuela,1,VEN,862
2025,Ene,Cesar,Manaure,Venezuela,3,VEN,862
2025,Ene,Cesar,Pelaya,Venezuela,1,VEN,862
2025,Ene,Cesar,Río de Oro,Venezuela,3,VEN,862
2025,Ene,Cesar,San Alberto,Venezuela,1,VEN,862
2025,Ene,Cesar,San Diego,Venezuela,2,VEN,862
2025,Ene,Cesar,Valledupar,Venezuela,52,VEN,862
2025,Ene,Choco,Acandí,Venezuela,1,VEN,862
2025,Ene,Cordoba,Lorica,Venezuela,1,VEN,862
2025,Ene,Cordoba,Montelíbano,Venezuela,2,VEN,862
2025,Ene,Cordoba,Montería,Venezuela,8,VEN,862
2025,Ene,Cundinamarca,Anolaima,Venezuela,1,VEN,862
2025,Ene,Cundinamarca,Apulo,Venezuela,1,VEN,862
2025,Ene,Cundinamarca,Bituima,Venezuela,1,VEN,862
2025,Ene,Cundinamarca,Bojacá,Venezuela,1,VEN,862
2025,Ene,Cundinamarca,Cajicá,Venezuela,27,VEN,862
2025,Ene,Cundinamarca,Chía,Venezuela,35,VEN,862
2025,Ene,Cundinamarca,Chocontá,Venezuela,1,VEN,862
2025,Ene,Cundinamarca,Cota,Venezuela,4,VEN,862
2025,Ene,Cundinamarca,El Rosal,Venezuela,1,VEN,862
2025,Ene,Cundinamarca,Facatativá,Venezuela,10,VEN,862
2025,Ene,Cundinamarca,Funza,Venezuela,10,VEN,862
2025,Ene,Cundinamarca,Fusagasugá,Venezuela,8,VEN,862
2025,Ene,Cundinamarca,Gachancipá,Venezuela,2,VEN,862
2025,Ene,Cundinamarca,Girardot,Venezuela,2,VEN,862
2025,Ene,Cundinamarca,Guaduas,Venezuela,1,VEN,862
2025,Ene,Cundinamarca,Guasca,Venezuela,2,VEN,862
2025,Ene,Cundinamarca,La Calera,Venezuela,1,VEN,862
2025,Ene,Cundinamarca,La Mesa,Venezuela,1,VEN,862
2025,Ene,Cundinamarca,Madrid,Venezuela,12,VEN,862
2025,Ene,Cundinamarca,Mosquera,Venezuela,16,VEN,862
2025,Ene,Cundinamarca,Sesquilé,Venezuela,1,VEN,862
2025,Ene,Cundinamarca,Sibaté,Venezuela,3,VEN,862
2025,Ene,Cundinamarca,Silvania,Venezuela,3,VEN,862
2025,Ene,Cundinamarca,Soacha,Venezuela,33,VEN,862
2025,Ene,Cundinamarca,Sopó,Venezuela,1,VEN,862
2025,Ene,Cundinamarca,Subachoque,Venezuela,1,VEN,862
2025,Ene,Cundinamarca,Tabio,Venezuela,2,VEN,862
2025,Ene,Cundinamarca,Tocaima,Venezuela,1,VEN,862
2025,Ene,Cundinamarca,Tocancipá,Venezuela,6,VEN,862
2025,Ene,Cundinamarca,Ubaque,Venezuela,1,VEN,862
2025,Ene,Cundinamarca,Villeta,Venezuela,7,VEN,862
2025,Ene,Cundinamarca,Zipaquirá,Venezuela,14,VEN,862
2025,Ene,Guainia,Inírida,Venezuela,3,VEN,862
2025,Ene,Huila,Acevedo,Venezuela,2,VEN,862
2025,Ene,Huila,Algeciras,Venezuela,1,VEN,862
2025,Ene,Huila,Neiva,Venezuela,9,VEN,862
2025,Ene,Huila,Pitalito,Venezuela,1,VEN,862
2025,Ene,La Guajira,Albania,Venezuela,1,VEN,862
2025,Ene,La Guajira,Dibulla,Venezuela,2,VEN,862
2025,Ene,La Guajira,Hatonuevo,Venezuela,1,VEN,862
2025,Ene,La Guajira,Maicao,Venezuela,152,VEN,862
2025,Ene,La Guajira,Riohacha,Venezuela,216,VEN,862
2025,Ene,La Guajira,San Juan del Cesar,Venezuela,1,VEN,862
2025,Ene,La Guajira,Uribia,Venezuela,1,VEN,862
2025,Ene,La Guajira,Villanueva,Venezuela,3,VEN,862
2025,Ene,Magdalena,Ciénaga,Venezuela,2,VEN,862
2025,Ene,Magdalena,El Banco,Venezuela,1,VEN,862
2025,Ene,Magdalena,Santa Bárbara de Pinto,Venezuela,1,VEN,862
2025,Ene,Magdalena,Santa Marta,Venezuela,599,VEN,862
2025,Ene,Meta,Acacías,Venezuela,4,VEN,862
2025,Ene,Meta,Castilla La Nueva,Venezuela,1,VEN,862
2025,Ene,Meta,Fuente de Oro,Venezuela,2,VEN,862
2025,Ene,Meta,Granada,Venezuela,3,VEN,862
2025,Ene,Meta,Puerto Gaitán,Venezuela,1,VEN,862
2025,Ene,Meta,Villavicencio,Venezuela,33,VEN,862
2025,Ene,Nariño,Ipiales,Venezuela,136,VEN,862
2025,Ene,Nariño,La Llanada,Venezuela,1,VEN,862
2025,Ene,Nariño,La Unión,Venezuela,1,VEN,862
2025,Ene,Nariño,Leiva,Venezuela,1,VEN,862
2025,Ene,Nariño,Pasto,Venezuela,40,VEN,862
2025,Ene,Nariño,Túquerres,Venezuela,1,VEN,862
2025,Ene,Norte de Santander,Abrego,Venezuela,13,VEN,862
2025,Ene,Norte de Santander,Arboledas,Venezuela,1,VEN,862
2025,Ene,Norte de Santander,Bochalema,Venezuela,4,VEN,862
2025,Ene,Norte de Santander,Cácota,Venezuela,5,VEN,862
2025,Ene,Norte de Santander,Chinácota,Venezuela,8,VEN,862
2025,Ene,Norte de Santander,Chitagá,Venezuela,2,VEN,862
2025,Ene,Norte de Santander,Cúcuta,Venezuela,2045,VEN,862
2025,Ene,Norte de Santander,Cucutilla,Venezuela,43,VEN,862
2025,Ene,Norte de Santander,El Zulia,Venezuela,1,VEN,862
2025,Ene,Norte de Santander,Los Patios,Venezuela,28,VEN,862
2025,Ene,Norte de Santander,Ocaña,Venezuela,9,VEN,862
2025,Ene,Norte de Santander,Pamplona,Venezuela,21,VEN,862
2025,Ene,Norte de Santander,Pamplonita,Venezuela,1,VEN,862
2025,Ene,Norte de Santander,Puerto Santander,Venezuela,6,VEN,862
2025,Ene,Norte de Santander,Salazar,Venezuela,1,VEN,862
2025,Ene,Norte de Santander,Sardinata,Venezuela,1,VEN,862
2025,Ene,Norte de Santander,Silos,Venezuela,1,VEN,862
2025,Ene,Norte de Santander,Tibú,Venezuela,3,VEN,862
2025,Ene,Norte de Santander,Villa del Rosario,Venezuela,46,VEN,862
2025,Ene,Putumayo,Orito,Venezuela,6,VEN,862
2025,Ene,Putumayo,Puerto Asís,Venezuela,1,VEN,862
2025,Ene,Putumayo,Santiago,Venezuela,2,VEN,862
2025,Ene,Putumayo,Valle del Guamuez,Venezuela,2,VEN,862
2025,Ene,Quindio,Armenia,Venezuela,41,VEN,862
2025,Ene,Quindio,Circasia,Venezuela,1,VEN,862
2025,Ene,Quindio,Filandia,Venezuela,1,VEN,862
2025,Ene,Quindio,Montenegro,Venezuela,2,VEN,862
2025,Ene,Quindio,Salento,Venezuela,2,VEN,862
2025,Ene,Risaralda,Dosquebradas,Venezuela,5,VEN,862
2025,Ene,Risaralda,La Virginia,Venezuela,1,VEN,862
2025,Ene,Risaralda,Pereira,Venezuela,86,VEN,862
2025,Ene,Risaralda,Santa Rosa de Cabal,Venezuela,5,VEN,862
2025,Ene,San Andres y Providencia,Providencia,Venezuela,7,VEN,862
2025,Ene,San Andres y Providencia,San Andrés,Venezuela,85,VEN,862
2025,Ene,Santander,Aguada,Venezuela,2,VEN,862
2025,Ene,Santander,Barbosa,Venezuela,2,VEN,862
2025,Ene,Santander,Barrancabermeja,Venezuela,10,VEN,862
2025,Ene,Santander,Bucaramanga,Venezuela,210,VEN,862
2025,Ene,Santander,Cimitarra,Venezuela,1,VEN,862
2025,Ene,Santander,Floridablanca,Venezuela,26,VEN,862
2025,Ene,Santander,Girón,Venezuela,8,VEN,862
2025,Ene,Santander,Guadalupe,Venezuela,1,VEN,862
2025,Ene,Santander,Landázuri,Venezuela,1,VEN,862
2025,Ene,Santander,Lebrija,Venezuela,1,VEN,862
2025,Ene,Santander,Macaravita,Venezuela,1,VEN,862
2025,Ene,Santander,Málaga,Venezuela,9,VEN,862
2025,Ene,Santander,Piedecuesta,Venezuela,9,VEN,862
2025,Ene,Santander,Rionegro,Venezuela,3,VEN,862
2025,Ene,Santander,San Andrés,Venezuela,1,VEN,862
2025,Ene,Santander,San Gil,Venezuela,3,VEN,862
2025,Ene,Santander,Socorro,Venezuela,2,VEN,862
2025,Ene,Sucre,Coveñas,Venezuela,1,VEN,862
2025,Ene,Sucre,Palmito,Venezuela,2,VEN,862
2025,Ene,Sucre,Sincelejo,Venezuela,5,VEN,862
2025,Ene,Tolima,Carmen de Apicalá,Venezuela,2,VEN,862
2025,Ene,Tolima,Chaparral,Venezuela,1,VEN,862
2025,Ene,Tolima,Espinal,Venezuela,1,VEN,862
2025,Ene,Tolima,Ibagué,Venezuela,38,VEN,862
2025,Ene,Tolima,Melgar,Venezuela,2,VEN,862
2025,Ene,Tolima,Purificación,Venezuela,1,VEN,862
2025,Ene,Valle del Cauca,Alcalá,Venezuela,1,VEN,862
2025,Ene,Valle del Cauca,Buenaventura,Venezuela,2,VEN,862
2025,Ene,Valle del Cauca,Bugalagrande,Venezuela,7,VEN,862
2025,Ene,Valle del Cauca,Caicedonia,Venezuela,3,VEN,862
2025,Ene,Valle del Cauca,Cali,Venezuela,388,VEN,862
2025,Ene,Valle del Cauca,Cartago,Venezuela,6,VEN,862
2025,Ene,Valle del Cauca,El Cerrito,Venezuela,5,VEN,862
2025,Ene,Valle del Cauca,Florida,Venezuela,1,VEN,862
2025,Ene,Valle del Cauca,Guadalajara de Buga,Venezuela,2,VEN,862
2025,Ene,Valle del Cauca,Jamundí,Venezuela,13,VEN,862
2025,Ene,Valle del Cauca,Obando,Venezuela,1,VEN,862
2025,Ene,Valle del Cauca,Palmira,Venezuela,17,VEN,862
2025,Ene,Valle del Cauca,Pradera,Venezuela,3,VEN,862
2025,Ene,Valle del Cauca,Roldanillo,Venezuela,5,VEN,862
2025,Ene,Valle del Cauca,Tuluá,Venezuela,7,VEN,862
2025,Ene,Valle del Cauca,Yumbo,Venezuela,2,VEN,862
2025,Ene,Valle del Cauca,Zarzal,Venezuela,1,VEN,862
2025,Ene,Vichada,Puerto Carreño,Venezuela,9,VEN,862
2025,Ene,Antioquia,Medellín,Vietnam,6,VNM,704
2025,Ene,Atlantico,Barranquilla,Vietnam,1,VNM,704
2025,Ene,Bogota D.C.,Bogotá D.C.,Vietnam,17,VNM,704
2025,Ene,Bolivar,Cartagena,Vietnam,6,VNM,704
2025,Ene,Caldas,Manizales,Vietnam,1,VNM,704
2025,Ene,Magdalena,Santa Marta,Vietnam,3,VNM,704
2025,Ene,Tolima,Ibagué,Vietnam,1,VNM,704
2025,Ene,Valle del Cauca,Buenaventura,Vietnam,16,VNM,704
2025,Ene,Valle del Cauca,Cali,Vietnam,1,VNM,704
2025,Ene,Valle del Cauca,Roldanillo,Vietnam,2,VNM,704
2025,Ene,Bogota D.C.,Bogotá D.C.,Yemen,1,YEM,887
2025,Ene,Valle del Cauca,Cali,Yemen,1,YEM,887
2025,Ene,Santander,Barbosa,Zambia,2,ZMB,894
